     303 00100011   0.2867  -0.0105  -0.1077   0.0000   128   122    14    15   20.6   21.7    2.9    3.5    97    97    47    39
     304 00100011   0.2765   0.0010   0.0173   0.0000   101    97    14    14   18.5   19.7    2.9    2.9    95    92    48    12
     305 00100011   0.2824   0.0008  -0.0613   0.0000   144   156    16    14   21.6   23.9    4.1    2.9    96    95    52    54
     306 00100011   0.2771  -0.0109  -0.0482   0.0000   118   142    14    13   19.9   23.0    2.9    2.3    90    95    59    19
     307 00100011   0.2912  -0.0049  -0.2115   0.0000    91    93    13    14   17.6   19.4    2.3    2.9    94    95    52    12
     308 00100011   0.2754   0.0037  -0.0813   0.0000    94   104    13    13   17.9   20.3    2.3    2.3    96    96    43    12
     309 00100011   0.2753  -0.0011  -0.0195   0.0000   127   130    15    12   20.5   22.3    3.5    1.6    96    95    38    23
     310 00100011   0.2925  -0.0132   0.0093   0.0000    93   115    12    15   17.8   21.2    1.6    3.5    93    93    43    55
     311 00100011   0.2941  -0.0004  -0.0201   0.0000   102   141    14    16   18.6   23.0    2.9    4.1    95    95    39    21
     312 00100011   0.2959   0.0022  -0.0250   0.0000   132   136    17    15   20.8   22.7    4.6    3.5    95    95    35    46
     313 00100011   0.3091   0.0114  -0.0270   0.0000   122   126    15    15   20.1   22.0    3.5    3.5    96    97    56    48
     314 00100011   0.2999   0.0140  -0.0337   0.0000   137   138    17    18   21.2   22.8    4.6    5.1    95    96    56    23
     315 00100011   0.2905   0.0154  -0.0564   0.0000   114   122    14    15   19.6   21.7    2.9    3.5    95    96    37    31
     316 00100011   0.2873   0.0081  -0.1364   0.0000   135   120    15    14   21.0   21.6    3.5    2.9    97    97    53    34
     317 00100011   0.2908   0.0075  -0.0511   0.0000    89   129    13    14   17.4   22.2    2.3    2.9    95    93    47    48
     318 00100011   0.3055   0.0022   0.0052   0.0000   149   165    20    17   21.9   24.3    6.0    4.6    97    98    63    46
     319 00100011   0.3001   0.0017  -0.0035   0.0000   142   144    14    15   21.5   23.2    2.9    3.5    97    97    61    34
     320 00100011   0.3083   0.0056  -0.0837   0.0000    71    80    13    14   15.4   18.1    2.3    2.9    93    96    19    38
     321 00100011   0.2918  -0.0022  -0.0329   0.0000   112   129    16    15   19.4   22.2    4.1    3.5    95    96    46    36
     322 00100011   0.3069   0.0016  -0.0500   0.0000   134   136    16    14   21.0   22.7    4.1    2.9    98    96    62    56
     323 00100011   0.2992   0.0037  -0.0482   0.0000    58    78    11    11   13.7   17.8    0.8    0.8    92    91    48    37
     324 00100011   0.2860   0.0006   0.0423   0.0000   132   166    16    19   20.8   24.4    4.1    5.6    94    97    54    50
     325 00100011   0.2944  -0.0022  -0.1016   0.0000   139   137    15    15   21.3   22.7    3.5    3.5    97    95    65    26
     326 00100011   0.2925  -0.0032   0.0325   0.0000   120   119    15    14   20.0   21.5    3.5    2.9    94    97    23    38
     327 00100011   0.2784  -0.0018  -0.0337   0.0000   113   136    14    14   19.5   22.7    2.9    2.9    94    96    48    49
     328 00100011   0.2983   0.0010  -0.0897   0.0000    70    86    13    13   15.3   18.7    2.3    2.3    91    94    49    28
     329 00100011   0.2920  -0.0054  -0.0131   0.0000   160   168    16    17   22.5   24.5    4.1    4.6    97    97    46    45
     330 00100011   0.2886  -0.0086  -0.2847   0.0000    97    55    13    12   18.2   14.8    2.3    1.6    97    87    60    30
     331 00100011   0.2914  -0.0186  -0.0876   0.0000    65    97    14    14   14.7   19.7    2.9    2.9    93    96    31    33
     332 00100011   0.2897  -0.0202  -0.0364   0.0000   117   111    14    13   19.8   20.9    2.9    2.3    93    91    28    19
     333 00100011   0.2778  -0.0170  -0.0068   0.0000   119   135    17    15   19.9   22.6    4.6    3.5    93    97    49    43
     334 00100011   0.2765  -0.0102   0.0435   0.0000   126   136    17    15   20.4   22.7    4.6    3.5    95    96    52    34
     335 00100011   0.2931  -0.0133  -0.0605   0.0000   132   148    18    16   20.8   23.4    5.1    4.1    93    98    63    53
     336 00100011   0.2773  -0.0065   0.0405   0.0000   120   142    14    15   20.0   23.0    2.9    3.5    96    97    48    42
     337 00100011   0.2818  -0.0024  -0.0247   0.0000   122   120    14    12   20.1   21.6    2.9    1.6    97    98    50    23
     338 00100011   0.2688  -0.0009   0.1952   0.0000    91    88    15    14   17.6   18.9    3.5    2.9    95    97    27    12
     339 00100011   0.2674  -0.0092   0.0304   0.0000    54    73    12    11   13.1   17.3    1.6    0.8    83    93    35    13
     340 00100011   0.2771  -0.0192  -0.0593   0.0000   105   137    14    14   18.8   22.7    2.9    2.9    93    97    41    32
     341 00100011   0.2943  -0.0037  -0.0561   0.0000    89   102    15    13   17.4   20.2    3.5    2.3    94    93    26    39
     342 00100011   0.3040   0.0177   0.4622   0.0000    97   111    14    15   18.2   20.9    2.9    3.5    95    96    63     0
     343 00100011   0.2940   0.0228  -0.0673   0.0000   139   113    16    14   21.3   21.1    4.1    2.9    98    96    40    20
     344 00100011   0.2862   0.0053  -0.0380   0.0000   102   135    13    14   18.6   22.6    2.3    2.9    90    97    50    31
     345 00100011   0.2851  -0.0039   0.0299   0.0000   138   155    16    13   21.2   23.8    4.1    2.3    96    97    46    22
     346 00100011   0.2961  -0.0236  -0.0201   0.0000   136   142    15    15   21.1   23.0    3.5    3.5    94    98    50    51
     347 00100011   0.3048  -0.0197  -0.1361   0.0000   130   153    15    17   20.7   23.7    3.5    4.6    97    97    39    57
     348 00100011   0.2786  -0.0090  -0.1016   0.0000   148   155    18    17   21.8   23.8    5.1    4.6    93    96    47    46
     349 00100011   0.2834  -0.0072  -0.1622   0.0000   139   144    16    15   21.3   23.2    4.1    3.5    96    94    45    35
     350 00100011   0.2868   0.0048  -0.3366   0.0000   124   125    15    15   20.3   21.9    3.5    3.5    95    93    42    16
     351 00100011   0.2851   0.0094  -0.0276   0.0000   103   125    15    13   18.7   21.9    3.5    2.3    95    96    61    61
     352 00100011   0.3008   0.0124  -0.0720   0.0000   136   148    16    16   21.1   23.4    4.1    4.1    95    97    52    54
     353 00100011   0.2872   0.0177   0.0023   0.0000   121   113    14    14   20.1   21.1    2.9    2.9    96    96    57    17
     354 00100011   0.2916   0.0293  -0.0370   0.0000   109   134    13    14   19.2   22.5    2.3    2.9    94    96    49    59
     355 00100011   0.2952   0.0400  -0.0613   0.0000   117   128    12    14   19.8   22.1    1.6    2.9    97    97    60    30
     356 00100011   0.2843   0.0384  -0.0370   0.0000   130   144    16    16   20.7   23.2    4.1    4.1    95    96    53    40
     357 00100011   0.3000   0.0202   0.0702   0.0000   138   123    14    13   21.2   21.8    2.9    2.3    97    95    61    22
     358 00100011   0.2874   0.0011  -0.1019   0.0000    69   122    12    15   15.2   21.7    1.6    3.5    94    98    35    36
     359 00100011   0.2961  -0.0020  -0.0406   0.0000   101   104    14    13   18.5   20.3    2.9    2.3    94    97    45    22
     360 00100011   0.2963   0.0079  -0.0111   0.0000   138   151    16    16   21.2   23.6    4.1    4.1    97    97    57    60
     361 00100011   0.2951   0.0001   0.0026   0.0000   103   111    13    11   18.7   20.9    2.3    0.8    88    89    47    19
     362 00100011   0.3091  -0.0157  -0.0726   0.0000   115   149    16    15   19.6   23.5    4.1    3.5    93    97    28    51
     363 00100011   0.3069  -0.0158  -0.0488   0.0000   122   112    15    13   20.1   21.0    3.5    2.3    94    95    40    17
     364 00100011   0.3015  -0.0163  -0.3042   0.0000    41    57    12    11   10.7   15.1    1.6    0.8    83    90    20    26
     365 00100011   0.2966  -0.0261  -0.6361   0.0000    52    86    12    11   12.7   18.7    1.6    0.8    86    95    15    26
     366 00100011   0.3061  -0.0239  -0.0900   0.0000    80    95    11    14   16.5   19.6    0.8    2.9    94    97    31    19
     367 00100011   0.2945  -0.0137  -0.1820   0.0000   132   121    15    12   20.8   21.7    3.5    1.6    96    94    52    18
     368 00100011   0.3019  -0.0124  -0.2009   0.0000    86   112    13    13   17.1   21.0    2.3    2.3    92    92    31    45
     369 00100011   0.3139  -0.0076  -0.1410   0.0000   104   115    15    15   18.8   21.2    3.5    3.5    94    91    60    12
     370 00100011   0.3235  -0.0043  -0.0647   0.0000    69    77    13    12   15.2   17.7    2.3    1.6    86    91    27    12
     371 00100011   0.3028   0.0011  -0.0511   0.0000    63   112    13    13   14.4   21.0    2.3    2.3    93    95    38    41
     372 00100011   0.2957   0.0033  -0.0308   0.0000    79    92    14    12   16.4   19.3    2.9    1.6    92    93    44    17
     373 00100011   0.2932   0.0102   0.0379   0.0000   124   139    16    16   20.3   22.9    4.1    4.1    95    95    61    30
     374 00100011   0.2777   0.0059  -0.0561   0.0000   129   140    16    14   20.6   22.9    4.1    2.9    93    93    65    43
     375 00100011   0.2928   0.0024  -0.2667   0.0000    93    74    13    11   17.8   17.4    2.3    0.8    92    93    51    15
     376 00100011   0.2715  -0.0047  -0.0900   0.0000    43    69    12    12   11.1   16.8    1.6    1.6    90    93    15    21
     377 00100011   0.2702  -0.0089   0.3122   0.0000    79   107    13    12   16.4   20.6    2.3    1.6    93    93    49     2
     378 00100011   0.2896  -0.0172  -0.0450   0.0000   122   133    16    14   20.1   22.5    4.1    2.9    96    96    49    32
     379 00100011   0.2745  -0.0146  -0.0212   0.0000   132   146    15    14   20.8   23.3    3.5    2.9    96    96    58    39
     380 00100011   0.2707  -0.0077  -0.0102   0.0000   150   111    16    12   21.9   20.9    4.1    1.6    98    96    54    38
     381 00100011   0.2582  -0.0143   0.3223   0.0000    85    91    15    12   17.0   19.2    3.5    1.6    94    94    41     2
     382 00100011   0.2635   0.0003  -0.0758   0.0000    81   121    14    14   16.6   21.7    2.9    2.9    95    95    37    48
     383 00100011   0.2639  -0.0048   0.0806   0.0000    94   109    12    14   17.9   20.7    1.6    2.9    92    93    33    26
     384 00100011   0.2694  -0.0141  -0.0984   0.0000    95   121    14    15   18.0   21.7    2.9    3.5    94    95    36    12
     385 00100011   0.2652  -0.0121   0.0127   0.0000   104    97    15    14   18.8   19.7    3.5    2.9    97    96    44    22
     386 00100011   0.2708   0.0022  -0.0671   0.0000    53    90    12    13   12.9   19.1    1.6    2.3    91    97    26    27
     387 00100011   0.2845   0.0042  -0.0482   0.0000   124   136    15    15   20.3   22.7    3.5    3.5    96    96    52    24
     388 00100011   0.2814  -0.0034  -0.0494   0.0000   123   124    13    13   20.2   21.9    2.3    2.3    97    94    51    22
     389 00100011   0.2845   0.0011   0.0615   0.0000   122   113    18    14   20.1   21.1    5.1    2.9    96    95    53    30
     390 00100011   0.2810   0.0071   0.1735   0.0000    67    58    12    11   14.9   15.3    1.6    0.8    92    91    57    12
     391 00100011   0.2770   0.0093  -0.0386   0.0000    46    81    12    11   11.7   18.2    1.6    0.8    81    93    27    52
     392 00100011   0.2584   0.0029  -0.0367   0.0000   133   145    16    17   20.9   23.2    4.1    4.6    94    93    49    51
     393 00100011   0.3075   0.0019   0.5092   0.0000    83    66    14    12   16.8   16.4    2.9    1.6    96    90    27    20
     394 00100011   0.2663   0.0123  -0.0906   0.0000    86    97    13    13   17.1   19.7    2.3    2.3    94    89    46    16
     395 00100011   0.2822   0.0094  -0.0361   0.0000   102   121    15    13   18.6   21.7    3.5    2.3    95    96    37    29
     396 00100011   0.2644   0.0236   0.0382   0.0000   110   118    16    13   19.2   21.4    4.1    2.3    94    92    59    19
     397 00100011   0.2632  -0.0108  -0.0259   0.0000    88   106    13    13   17.3   20.5    2.3    2.3    89    94    37    21
     398 00100011   0.2744  -0.0081  -0.0403   0.0000   121   143    16    15   20.1   23.1    4.1    3.5    93    95    47    54
     399 00100011   0.2706  -0.0013  -0.1454   0.0000    67   100    12    12   14.9   20.0    1.6    1.6    93    97    54    14
     400 00100011   0.2799  -0.0050  -0.1219   0.0000   105   127    13    13   18.8   22.1    2.3    2.3    96    98    48    37
     401 00100011   0.2748  -0.0113  -0.0453   0.0000   138   151    16    16   21.2   23.6    4.1    4.1    96    97    58    40
     402 00100011   0.2942  -0.0159  -0.0111   0.0000   140   144    16    15   21.3   23.2    4.1    3.5    97    97    44    25
     403 00100011   0.2866  -0.0072   0.0043   0.0000   129   119    16    15   20.6   21.5    4.1    3.5    96    96    51    41
     404 00100011   0.2838  -0.0046  -0.0021   0.0000   122   140    15    16   20.1   22.9    3.5    4.1    94    95    35    51
     405 00100011   0.2676  -0.0211  -0.1243   0.0000    46    76    13    12   11.7   17.6    2.3    1.6    84    94    24    33
     406 00100011   0.2751  -0.0227  -0.0618   0.0000   121   126    14    14   20.1   22.0    2.9    2.9    95    96    48    31
     407 00100011   0.2722  -0.0186   0.4448   0.0000    71    69    11    11   15.4   16.8    0.8    0.8    93    94    49    26
     408 00100011   0.2470  -0.0127   0.1500   0.0000    58    86    11    11   13.7   18.7    0.8    0.8    89    94    19    13
     409 00100011   0.2824  -0.0068  -0.2110   0.0000    98   100    14    13   18.2   20.0    2.9    2.3    92    94    33    37
     410 00100011   0.2652  -0.0073  -0.0911   0.0000    85   124    15    12   17.0   21.9    3.5    1.6    91    95    30    18
     411 00100011   0.2662   0.0001   0.0124   0.0000   161   158    18    18   22.6   24.0    5.1    5.1    97    97    55    48
     412 00100011   0.2645   0.0035   0.0049   0.0000   113   110    14    13   19.5   20.8    2.9    2.3    95    96    60    22
     413 00100011   0.2530   0.0090  -0.0882   0.0000    57    93    12    12   13.5   19.4    1.6    1.6    83    96    40    37
     414 00100011   0.2660   0.0139   0.0246   0.0000   137   146    14    13   21.2   23.3    2.9    2.3    97    97    65    37
     415 00100011   0.2553   0.0105  -0.0876   0.0000    98   129    13    14   18.2   22.2    2.3    2.9    93    97    47    34
     416 00100011   0.2682   0.0124   0.0138   0.0000   124   135    14    15   20.3   22.6    2.9    3.5    97    98    49    48
     417 00100011   0.2689   0.0101   0.0522   0.0000   146   157    15    17   21.7   23.9    3.5    4.6    97    98    63    36
     418 00100011   0.2613   0.0059  -0.0177   0.0000   149   142    17    15   21.9   23.0    4.6    3.5    96    94    61    35
     419 00100011   0.2861  -0.0144  -0.0308   0.0000   140   140    15    13   21.3   22.9    3.5    2.3    95    95    54    50
     420 00100011   0.2888  -0.0174  -0.2322   0.0000    90   126    13    14   17.5   22.0    2.3    2.9    93    96    38    12
     421 00100011   0.2927  -0.0087  -0.1457   0.0000   113   132    14    13   19.5   22.4    2.9    2.3    95    95    53    21
     422 00100011   0.2828  -0.0081  -0.1504   0.0000   168   150    17    16   22.9   23.5    4.6    4.1    97    97    53    36
     423 00100011   0.2934  -0.0055  -0.1098   0.0000    82    98    13    14   16.7   19.8    2.3    2.9    94    96    44    35
     424 00100011   0.3075   0.0105  -0.1695   0.0000    92   102    11    13   17.7   20.2    0.8    2.3    94    96    49    26
